code,title,artist,url
9900267,Tsugaru Kaikyo Fuyugeshiki,Ishikawa Sayuri,https://www.youtube.com/watch?v=UYjZJq3WTIE
9900268,MoeChakkaFire,Issey,https://www.youtube.com/watch?v=10qlIvHwgvw
9900269,Soshite Meguriai,Itsuki Hiroshi,https://www.youtube.com/watch?v=bfOZWwkdlYk
9900270,Koibitoyo (My Only Love),Itsuwa Mayumi,https://www.youtube.com/watch?v=SSDmkJ-CXEI
9900271,Kokoro no tomo (The friend of the heart),Itsuwa Mayumi,https://www.youtube.com/watch?v=_I-86zHqR5M
9900272,Madonna tachi no lullaby (Holy mothers lullaby),Iwasaki Hiromi,https://www.youtube.com/watch?v=3nzbtoB9Umk
9900273,Touch,Iwasaki Yoshimi,https://www.youtube.com/watch?v=4GQAi2NAUsY
9900274,Kyu-kurarin,Iyowa feat.KAFU,https://www.youtube.com/watch?v=Nh4CcutcUJg
9900275,THE HERO!! (Ikareru Kobushi ni Hi wo Tsukero),JAM Project,https://www.youtube.com/watch?v=abFYZxG6djE
9900276,Summertime Record,Jin(shizennoteki P) feat.IA,https://www.youtube.com/watch?v=85gJ40tYZd0
9900277,Konton Boogie,jon-YAKITORY feat.Hatsune Miku,https://www.youtube.com/watch?v=-ZpKibvDl2Y
9900278,Over Drive,JUDY AND MARY,https://www.youtube.com/watch?v=bI2JpfjHG2A
9900279,Sobakasu,JUDY AND MARY,https://www.youtube.com/watch?v=BMD6xzj2S3g
9900280,Miserarete,Judy Ongg,https://www.youtube.com/watch?v=FSbjiujbalI
9900281,Bokutachi wa Tenshi Datta,Kageyama Hironobu,https://www.youtube.com/watch?v=ZYVLbgq6Upo
9900282,CHA-LA HEAD-CHA-LA,Kageyama Hironobu,https://www.youtube.com/watch?v=TEAVZvrOngA
9900283,Saikyo no Fusion,Kageyama Hironobu,https://www.youtube.com/watch?v=EgJiSIEUTEY
9900284,WE GOTTA POWER,Kageyama Hironobu,https://www.youtube.com/watch?v=w__qHxDUK8w
9900285,Kandagawa,Kaguyahime,https://www.youtube.com/watch?v=IN-NBRp8I_k
9900286,Okuru Kotoba,KAIENTAI,https://www.youtube.com/watch?v=f7h_D70PkvE
9900287,Bug,Kairiki Bear,https://www.youtube.com/watch?v=xAJ_cjTVwp4
9900288,Ai wa Katsu,KAN,https://www.youtube.com/watch?v=AxEgYuO0I3U
9900289,Best Friend,Kana Nishino,https://www.youtube.com/watch?v=MOJDpopyL6o
9900290,Nai Mono Nedari,KANA-BOON,https://www.youtube.com/watch?v=nvZLPWLp8_8
9900291,Silhouette,KANA-BOON,https://www.youtube.com/watch?v=EXRf5GPwG4E
9900292,Star marker,KANA-BOON,https://www.youtube.com/watch?v=1NQUDFwSrSg
9900293,Envy Baby,Kanaria,https://www.youtube.com/watch?v=TNW3Czf63d8
9900294,KING,Kanaria,https://www.youtube.com/watch?v=D3tkOxV_44A
9900295,Yoidore shirazu (An Unaware Drunk),Kanaria,https://www.youtube.com/watch?v=e5ernRQz5Hw
9900296,Stella-rium,Kano,https://www.youtube.com/watch?v=oCEPGiv0dLU
9900297,Inochi ni kirawarete iru. (Hated by Life Itself.),Kanzaki Iori,https://www.youtube.com/watch?v=TeH4Jy_O0wc
9900298,Maru Maru Mori Mori !,"Kaoru to Tomoki, Tama ni Mook",https://www.youtube.com/watch?v=uwtaoTwpsiw
9900299,Anata no Yoru ga Akeru Made,Kasamura Toota feat.IA &Fukase,https://www.youtube.com/watch?v=yYt59xLo0qo
9900300,Real Face,KAT-TUN,https://www.youtube.com/watch?v=eBQWnNLPKuQ
9900301,1/2,Kawamoto Makoto,https://www.youtube.com/watch?v=Tl2rZmuDUWs
9900302,Futarizake,Kawanaka Miyuki,https://www.youtube.com/watch?v=A9DBEgeLuA8
9900303,Mahouno Jyuutan (Magic Carpet),Kawasaki Takaya,https://www.youtube.com/watch?v=nuyoZB1G-fU
9900304,Kimi to itsumade mo,Kayama Yuzo,https://www.youtube.com/watch?v=sKXDpjsiuh4
9900305,Sarai,"Kayama Yuzo, Tanimura Shinji",https://www.youtube.com/watch?v=erh1aS7d1UI
9900306,Ohayou.,Keno,https://www.youtube.com/watch?v=Kvz6vTSN-fk
9900307,OVERLAP,Kimeru,https://www.youtube.com/watch?v=jBy7awB3qjU
9900308,Butterfly,Kimura Kaela,https://www.youtube.com/watch?v=j3EIdTB5ago
9900309,Itsumo nando demo,Kimura Yumi,https://www.youtube.com/watch?v=_7JofOMOxCU
9900310,Itsumo nando demo(Always with me),Kimura Yumi,https://www.youtube.com/watch?v=RfvV1kLGkjQ
9900311,Cinderella girl,King & Prince,https://www.youtube.com/watch?v=BwfoPO3AZ-4
9900312,Chameleon,King Gnu,https://www.youtube.com/watch?v=YYtgwCTk_7w
9900313,Hakujitsu,King Gnu,https://www.youtube.com/watch?v=pwljzWhCYw0
9900314,Ichizu,King Gnu,https://www.youtube.com/watch?v=7OeIBKFABG8
9900315,Prayer X,King Gnu,https://www.youtube.com/watch?v=BMHxiPiGcnU
9900316,Sakayume,King Gnu,https://www.youtube.com/watch?v=nqlHx9MdWx4
9900317,SPECIALZ,King Gnu,https://www.youtube.com/watch?v=iuTcc5Q6jSE
9900318,TWILIGHT!!!,King Gnu,https://www.youtube.com/watch?v=hc1rZI3WBjk
9900319,Ai no katamari,KinKi Kids,https://www.youtube.com/watch?v=xxQkSmKsewA
9900320,Best Friend,Kiroro,https://www.youtube.com/watch?v=RYvTmxHqq5U
9900321,Fuyu no Uta,Kiroro,https://www.youtube.com/watch?v=VCxpg9RWB1I
9900322,Ikite koso,Kiroro,https://www.youtube.com/watch?v=1pQi47J1100
9900323,Miraie,Kiroro,https://www.youtube.com/watch?v=GLzquUg0lpw
9900324,Nagaiaida,Kiroro,https://www.youtube.com/watch?v=fY42il3pBNQ
9900325,Goodbye Day,Kisugi Takao,https://www.youtube.com/watch?v=sx4LaGA7Bj0
9900326,We are!,Kitadani Hiroshi,https://www.youtube.com/watch?v=Fh0zeUlWt10
9900327,YOSAKU,Kitajima Saburo,https://www.youtube.com/watch?v=7VpzmTz0bfE
9900328,ALWAYS BE WITH YOU XD (Zuutto Issho!),Kitani Tatsuya,https://www.youtube.com/watch?v=IvnlU8zBoXw
9900329,Ao no Sumika,Kitanitatsuya,https://www.youtube.com/watch?v=xr1M9HnoZlE
9900330,Koi ni Ochite -Fall in love-,Kobayashi Akiko,https://www.youtube.com/watch?v=-fHqKYqIsBQ
9900331,Omoide Zake,Kobayashi Sachiko,https://www.youtube.com/watch?v=NLUxDlvu4qU
9900332,Tsubomi,Kobukuro,https://www.youtube.com/watch?v=L9E8GcPsIZk
9900333,Hai Yorokonde,Kocchi no Kento,https://www.youtube.com/watch?v=PV_oD0cxDTs
9900334,Ai no Uta,Koda Kumi,https://www.youtube.com/watch?v=IwKnfFETPtQ
9900335,Cutie Honey,Koda Kumi,https://www.youtube.com/watch?v=Z9P9wGE7Oq0
9900336,Kimi ga iru dake de,Kome Kome Club,https://www.youtube.com/watch?v=49byhLfLGnc
9900337,Roman Hikou,Kome Kome Club,https://www.youtube.com/watch?v=ambMYUEX5tI
9900338,Gingiragin ni Sarigenaku,Kondou Masahiko,https://www.youtube.com/watch?v=JkpdfL8i4Pc
9900339,Moto Kanojo no Minasama e (Dear ex girlfriends),Koresawa,https://www.youtube.com/watch?v=YiatsgiMdK8
9900340,Shinuna!,kottinokento,https://www.youtube.com/watch?v=hCUp9SiSA4o
9900341,Seto no Hanayome,Koyanagi Rumiko,https://www.youtube.com/watch?v=jmhhW8qJ-Ik
9900342,AIJYO,Koyanagi Yuki,https://www.youtube.com/watch?v=M_emrJJEm84
9900343,Anatano Kiss wo Kazoe masho (You were mine),Koyanagi Yuki,https://www.youtube.com/watch?v=U7nInjLRHLI
9900344,Ihoujin,Kubota Saki,https://www.youtube.com/watch?v=9JuProGafSU
9900345,La La La Suite Pretty Cure,Kudou Mayu,https://www.youtube.com/watch?v=ghZSz7osgXE
9900346,Secret of my heart,Kuraki Mai,https://www.youtube.com/watch?v=OYMUjXPwz60
9900347,Senbonzakura,Kurousa-P feat.Hatsune Miku,https://www.youtube.com/watch?v=5qEMOlqPMRo
9900348,Shiroi Koibitotachi,Kuwata Keisuke,https://www.youtube.com/watch?v=nA_ZE6V2JZE
9900349,flower,L'Arc-en-Ciel,https://www.youtube.com/watch?v=Y6scNEJOegc
9900350,winter fall,L'Arc～en～Ciel,https://www.youtube.com/watch?v=pE4GZc2SHiw
9900351,Hidamari no Uta,Le Couple,https://www.youtube.com/watch?v=JrmQbksZ_zs
9900352,Imasugu Kiss Me,LINDBERG,https://www.youtube.com/watch?v=cHmcmmvuMuQ
9900353,Guren no yumiya,Linked Horizon,https://www.youtube.com/watch?v=wd3y7zT4xGU
9900354,Jiyû no Tsubasa (Flugel der Freiheit),Linked Horizon,https://www.youtube.com/watch?v=Fv-BIrJvBUQ
9900355,Shinzou wo sasageyo!,Linked Horizon,https://www.youtube.com/watch?v=IFBowgiPvkY
9900356,Akeboshi,LiSA,https://www.youtube.com/watch?v=euIStcoPHFM
9900357,crossing field,LiSA,https://www.youtube.com/watch?v=zmU_5Xolats
9900358,Gurenge,LiSA,https://www.youtube.com/watch?v=6KcBXVWvJ7g
9900359,Homura,LiSA,https://www.youtube.com/watch?v=XC4p97T9uGE
9900360,Shine in the Cruel Night (Zankoku na Yoru ni Kagayake),LiSA,https://www.youtube.com/watch?v=4a6g_e_sZUU
9900361,unlasting,LiSA,https://www.youtube.com/watch?v=84IpQ6FruEo
9900362,ReawakeR,LiSA feat.Felix of Stray Kids,https://www.youtube.com/watch?v=BdtPM6HIheQ
9900363,distance,LONG SHOT PARTY,https://www.youtube.com/watch?v=t-BTzeU1eCM
9900364,It's Going Down Now,Lotus Juice / Takahashi Azumi,https://www.youtube.com/watch?v=MtJFvPtCFjg
9900365,Nanndemonaiyo,Macaroni Enpitsu,https://www.youtube.com/watch?v=iVKv-dSDZvE
9900366,Ojamajo Carnival!!,Maho-dou,https://www.youtube.com/watch?v=krX0Q6HeBjk
9900367,"Tokyo Shandy Rendezvous feat. Kaf, Tsumiki",MAISONdes,https://www.youtube.com/watch?v=5jrVc9IEdsw
9900368,Yowanehaki (feat.Wanuka & asmi),MAISONdes,https://www.youtube.com/watch?v=FS8YBkrA6j8
9900369,Pegasus fantasy (Knights of the Zodiac),MAKE-UP,https://www.youtube.com/watch?v=9o2cQVGJ_Jc
9900370,Donnatokimo,Makihara Noriyuki,https://www.youtube.com/watch?v=WzdtZVL3di4
9900371,Mou koinante shinai,Makihara Noriyuki,https://www.youtube.com/watch?v=j8gh7pAo5Qg
9900372,Kizuna no kiseki,MAN WITH A MISSION & milet,https://www.youtube.com/watch?v=q2c5zwZH3to
9900373,Kirameku toki ni torawarete,MANISH,https://www.youtube.com/watch?v=zqk8zUDk11U
9900374,Yumewo kanaete Doraemon,mao,https://www.youtube.com/watch?v=ZPOthfShQJs
9900375,"Aoi, Koi, Daidai-Iro No Hi",Mass of Fermenting Dregs,https://www.youtube.com/watch?v=V7zJeiq_62k
9900376,Mayonaka no door (Stay With Me),Matsubara Miki,https://www.youtube.com/watch?v=cGBhUFonZqc
9900377,Akai Sweet pea (Red Sweet pea),Matsuda Seiko,https://www.youtube.com/watch?v=R-HLYuxcH5A
9900378,Anata ni aitakute (Missing You),Matsuda Seiko,https://www.youtube.com/watch?v=gKttJG9R99A
9900379,Aoi Sangoshou (Blue Lagoon),Matsuda Seiko,https://www.youtube.com/watch?v=BxZmIy02uos
9900380,Cherry Blossom,Matsuda Seiko,https://www.youtube.com/watch?v=UQ0MXqBhCx4
9900381,Hitomi wa Diamond (Diamond Eyes),Matsuda Seiko,https://www.youtube.com/watch?v=w4PEKD20yzM
9900382,Kaze Tachinu,Matsuda Seiko,https://www.youtube.com/watch?v=Ji6uhWl2jF4
9900383,Nagisa no balcony,Matsuda Seiko,https://www.youtube.com/watch?v=_drHfBUoLEs
9900384,Natsu no Tobira,Matsuda Seiko,https://www.youtube.com/watch?v=yWz8AKkuGQc
9900385,Rock'n Rouge,Matsuda Seiko,https://www.youtube.com/watch?v=alVW1jtl7KM
9900386,Ruri iro no Chikyuu,Matsuda Seiko,https://www.youtube.com/watch?v=aAf8df8fzBk
9900387,SWEET MEMORIES,Matsuda Seiko,https://www.youtube.com/watch?v=hk7tyk7NSv0
9900388,Matsuken Samba II,Matsudaira Ken,https://www.youtube.com/watch?v=RvDftpyfI3Q
9900389,Mezase Pokemon Master,Matsumoto Rika,https://www.youtube.com/watch?v=F4Q14B6lKWM
9900390,Haruyo Koi,Matsutouya Yumi,https://www.youtube.com/watch?v=xEHUoyJijuU
9900391,DESTINY,Matsutoya Yumi,https://www.youtube.com/watch?v=0NO9dNH2PT0
9900392,Koibito ga Santa Claus (My Baby Santa Claus),Matsutoya Yumi,https://www.youtube.com/watch?v=1JgfXCDqPeA
9900393,Mamotte Agetai (You Don't Have To Worry),Matsutoya Yumi,https://www.youtube.com/watch?v=wZucPSkMTjE
9900394,Manatsu no Yo no Yume,Matsutoya Yumi,https://www.youtube.com/watch?v=1yqAJrQqcBE
9900395,Oozora to Daichi no Nakade,Matsuyama Chiharu,https://www.youtube.com/watch?v=Fx2cGv8tiio
9900396,Hohoemino bakudan,Mawatari Matsuko,https://www.youtube.com/watch?v=QG4iB2TbPzw
9900397,Lion,May'n/Nakajima Megumi,https://www.youtube.com/watch?v=-aIUGnylw7M
9900398,Click,ME:I (미아이),https://www.youtube.com/watch?v=GYDAeEnsG9U
9900399,Mononokehime,Mera Yoshikazu,https://www.youtube.com/watch?v=pFJAHbuShS4
9900400,Shoujo Rei,MikitoP feat. Hatsune Miku,https://www.youtube.com/watch?v=niU-p34WVsI
9900401,Anytime Anywhere,milet,https://www.youtube.com/watch?v=R6l9dKivTpY
9900402,Ima wa iinda yo. (It's Alright Now),MIMI feat.Kafu,https://www.youtube.com/watch?v=RDX9dGmleeI
9900403,Slow na Bugi ni Shitekure,Minami Yoshitaka,https://www.youtube.com/watch?v=0yj43L4P4J4
9900404,Shikinouta (Samurai Champloo),MINMI,https://www.youtube.com/watch?v=53qOvGD-zA8
9900405,The Perfect Vision,MINMI,https://www.youtube.com/watch?v=VbNvpN3NoFc
9900406,Aino katachi feat.HIDE(GReeeeN),MISIA,https://www.youtube.com/watch?v=z7s_gCgqeGE
9900407,Aitakute ima,MISIA,https://www.youtube.com/watch?v=IjnTjP42m7A
9900408,Everything,Misia,https://www.youtube.com/watch?v=UJYEiRnL4s8
9900409,Tsutsumikomu youni…,Misia,https://www.youtube.com/watch?v=GQpMb1q_Ugo
9900410,Ai San San,Misora Hibari,https://www.youtube.com/watch?v=yrJLVMt2sUA
9900411,Kawano Nagareno youni,Misora Hibari,https://www.youtube.com/watch?v=U8j_4jOtfEU
9900412,chAngE,miwa,https://www.youtube.com/watch?v=JczAghz4GB0
9900413,Osaka Shigure,Miyako Harumi,https://www.youtube.com/watch?v=Z_TktyviqGg
9900414,Mazinger Z,Mizuki Ichiro,https://www.youtube.com/watch?v=7sXXljq6SrQ
9900415,Ore Wa Great Mazinger,Mizuki Ichiro,https://www.youtube.com/watch?v=lAhKlwZ_okk
9900416,Theme of Combattler V,Mizuki Ichirou,https://www.youtube.com/watch?v=MgDpWUFXQ9w
9900417,ETERNAL BLAZE,Mizuki Nana,https://www.youtube.com/watch?v=XHA1Q6VD_xk
9900418,Ikuze! Kaitou Shoujo,Momoiro Clover Z,https://www.youtube.com/watch?v=7pDPR-5hag8
9900419,Chiisana koino uta,MONGOL800,https://www.youtube.com/watch?v=4Ps4VA65pkw
9900420,Dancing All Night,Monta & Brothers,https://www.youtube.com/watch?v=3z-GlJO8jiY
9900421,ETERNAL WIND (Hohoenmiwa hikaru kazeno naka),Moriguchi Hiroko,https://www.youtube.com/watch?v=ibh7ffEvQJk
9900422,SAKURA,Moriyama Naotaro,https://www.youtube.com/watch?v=E7rBj-M5isM
9900423,Love Machine,Morning Musume,https://www.youtube.com/watch?v=ze7vuS8uYoU
9900424,HANABI,Mr.Children,https://www.youtube.com/watch?v=RDt8UBG06_4
9900425,Seesaw Game ~A brave song of love~,Mr.Children,https://www.youtube.com/watch?v=8lTIqGbJgP4
9900426,Tomorrow never knows,Mr.Children,https://www.youtube.com/watch?v=5aNAqXXniow
9900427,Blue Ambience (feat.asmi),Mrs. GREEN APPLE,https://www.youtube.com/watch?v=aNTjYArFd7Y
9900428,Boku no Koto,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=Y1kzQ7y_cvg
9900429,breakfast,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=HQyRncTXBbQ
9900430,Daarin,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=xeabIQmXyRI
9900431,Dance hall,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=0Dp7ipw9V2E
9900432,familie,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=uxr9ChkMERc
9900433,GOOD DAY,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=vdVcCneWAn0
9900434,I'm Invincible (Watashi wa Saikyou),Mrs. GREEN APPLE,https://www.youtube.com/watch?v=HB8J1MuhDdo
9900435,Inferno,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=9jU44TxZPmI
9900436,Kusushiki,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=H3z5wCiHBas
9900437,Lilac,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=CNp3czz9Gyc
9900438,lovin',Mrs. GREEN APPLE,https://www.youtube.com/watch?v=UbiifIZQJY4
9900439,Magic,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=ugz3EXow9HY
9900440,Nachtmusik,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=wepl1YoRmNc
9900441,Natsu no Kage,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=gFgSUFX5K3E
9900442,New My Normal,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=6En4BzPwRSM
9900443,Que Sera Sera,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=gHpPfJbqIuI
9900444,Soranji,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=7pQONFpH0Ig
9900445,StaRt,Mrs. GREEN APPLE,https://www.youtube.com/watch?v=MEx5NTwYYcU
9900446,Tenbyouno uta (feat.Inoue Sonoko),Mrs. GREEN APPLE,https://www.youtube.com/watch?v=YwIfW4RyAMQ
9900447,Tengoku (Heaven),Mrs. GREEN APPLE,https://www.youtube.com/watch?v=NpkgKGHp0qo
9900448,Hatsukoi,Murashita Kozo,https://www.youtube.com/watch?v=U7d3c_zhSYI
9900449,I'm a mess,MY FIRST STORY,https://www.youtube.com/watch?v=5vkFEhoux2A
9900450,Mugen,MY FIRST STORY × HYDE,https://www.youtube.com/watch?v=miYQ-xw3N68
9900451,Umiyuri Kaiteitan,n-buna feat. Hatsune Miku,https://www.youtube.com/watch?v=qYH55aX9I48
9900452,Kanpai (New Recording Version),Nagabuchi Tsuyoshi,https://www.youtube.com/watch?v=lbC6MWXKcn4
9900453,Tonbo,Nagabuchi Tsuyoshi,https://www.youtube.com/watch?v=-sWBI7v_hvQ
9900454,Propose,Naisho no Pierced Earrings,https://www.youtube.com/watch?v=jVYYvRX66yk
9900455,Sorairo Days,Nakagawa Shoko,https://www.youtube.com/watch?v=QRAQDHfkSS8
9900456,Ashita,Nakajima Miyuki,https://www.youtube.com/watch?v=YnN6DAa9uhU
9900457,Chijou no Hoshi,Nakajima Miyuki,https://www.youtube.com/watch?v=ApIMioGX9lk
9900458,Fight!,Nakajima Miyuki,https://www.youtube.com/watch?v=qz4YBeDHDsU
9900459,Ginno Ryuuno seni notte,Nakajima Miyuki,https://www.youtube.com/watch?v=nAuqwV5NJrM
9900460,Head Light Tail Light,Nakajima Miyuki,https://www.youtube.com/watch?v=PaLq_WxkWq4
9900461,ito,Nakajima Miyuki,https://www.youtube.com/watch?v=nm9lPvUN4co
9900462,Jidai,Nakajima Miyuki,https://www.youtube.com/watch?v=Ckg0Q3QlsLo
9900463,Sora to Kimi no Aida ni,Nakajima Miyuki,https://www.youtube.com/watch?v=fKbmmuM_EPs
9900464,DESIRE,Nakamori Akina,https://www.youtube.com/watch?v=YOpu7HaIoUQ
9900465,Second Love,Nakamori Akina,https://www.youtube.com/watch?v=ojPKLY3vGFw
9900466,Shoujo A,Nakamori Akina,https://www.youtube.com/watch?v=kJ_EgBTBMRY
9900467,Slow Motion,Nakamori Akina,https://www.youtube.com/watch?v=-LMfVszOd4Y
9900468,TATTOO,Nakamori Akina,https://www.youtube.com/watch?v=xtUfKo_WNm8
9900469,Saigono ame,Nakanishi Yasushi,https://www.youtube.com/watch?v=Vh1IggmhDVg
9900470,Sakurairo maukoro,Nakashima Mika,https://www.youtube.com/watch?v=3pNL6cEZb44
9900471,Yukino hana (Snow Flower),Nakashima Mika,https://www.youtube.com/watch?v=HkaLLUA_PSA
9900472,Tsuiteru ne Notteru ne,Nakayama Miho,https://www.youtube.com/watch?v=VYqYB3kqC5M
9900473,Sekaiju no dareyori kitto,Nakayama Miho & WANDS,https://www.youtube.com/watch?v=YhT-QLoi5BE
9900474,Ima Sugu Rinne (Retry Now),NAKISO feat. Hatsune Miku,https://www.youtube.com/watch?v=1zP4MccjtyI
9900475,Batsubyou,Nanahoshi Orchestra Feat. Megurine Luka,https://www.youtube.com/watch?v=DiOzrgNUxrI
9900476,Kawaii Anokoga Kiniiranai,Narumiya,https://www.youtube.com/watch?v=5Xe9dajABY8
9900477,Lead Control,Narumiya,https://www.youtube.com/watch?v=lPe8CR2lCXw
9900478,Absolute Zero (Zettai Reido),Natori,https://www.youtube.com/watch?v=41jY725Rwqk
9900479,Overdose,Natori,https://www.youtube.com/watch?v=pKn98soRk3s
9900480,PROPOSE,Natori,https://www.youtube.com/watch?v=J8CMRzpGc0E
9900481,Nada sou sou,Natsukawa Rimi,https://www.youtube.com/watch?v=xDcKM5_TDVQ
9900482,Orihime & BABY feat. Ushio Reira,neguse.,https://www.youtube.com/watch?v=_VvbuP5PNWg
9900483,Chankapana,NEWS,https://www.youtube.com/watch?v=8YvvPRVcEhw
9900484,Diver,NICO Touches the Walls,https://www.youtube.com/watch?v=0I-I0ciddnU
9900485,Hologram,NICO Touches the Walls,https://www.youtube.com/watch?v=ucfr1EViv9A
9900486,Niwaka Ame nimo Makezu,NICO Touches the Walls,https://www.youtube.com/watch?v=UmJ9V6Sajh8
9900487,FREEDOM,Nishikawa Takanori with t.komuro,https://www.youtube.com/watch?v=QPcKoC-k4q8
9900488,if,Nishino Kana,https://www.youtube.com/watch?v=5oRInNKUCUg
9900489,Torisetsu,Nishino Kana,https://www.youtube.com/watch?v=CO4SC3wTuqI
9900490,BAD LOVE,No No Girls,https://www.youtube.com/watch?v=dwCkO9wgqNU
9900491,Tiger,No No Girls (HANA),https://www.youtube.com/watch?v=iUGRAgrCQco
9900492,Hatsukoi Killer,Noa,https://www.youtube.com/watch?v=-uVXheUJJ9A
9900493,Hero's Come Back!!,nobodyknows+,https://www.youtube.com/watch?v=DZs1kPpYf2A
9900494,Sayonara no Imi,Nogizaka46,https://www.youtube.com/watch?v=3VWnObVx9pM
9900495,Synchronicity,Nogizaka46,https://www.youtube.com/watch?v=UuvvQUiLhh8
9900496,Ora wa Ninki Mono,Nohara Shinnosuke,https://www.youtube.com/watch?v=VBx60STKknw
9900497,GOAT,Number_i,https://www.youtube.com/watch?v=2-41EMZz2nI
9900498,Yuki 100% (Courage 100%),NYC,https://www.youtube.com/watch?v=Hqf-ojOZjbk
9900499,Love Story wa Totsuzen ni,Oda Kazumasa,https://www.youtube.com/watch?v=b90uCMysuOA
9900500,Kotoba ni Dekinai,Off Course,https://www.youtube.com/watch?v=0AwYeow1I0M
9900501,SAYONARA,Off Course,https://www.youtube.com/watch?v=KWO9jAoQTtA
9900502,Cry Baby,Official HIGE DANdism,https://www.youtube.com/watch?v=2qgsjpJwphc
9900503,I LOVE…,Official Hige Dandism,https://www.youtube.com/watch?v=A8H7tWLWQ4Q
9900504,Mixed nuts,Official Hige Dandism,https://www.youtube.com/watch?v=lu49obNF-38
9900505,No doubt,Official Hige Dandism,https://www.youtube.com/watch?v=U0OL7Y08j58
9900506,Pretender,Official HIGE DANdism,https://www.youtube.com/watch?v=U1N7GU2AjVc
9900507,Same Blue,Official HIGE DANdism,https://www.youtube.com/watch?v=QZz8cIF-1_E
9900508,Shukumei,Official Hige Dandism,https://www.youtube.com/watch?v=yadColNmIdE
9900509,SOULSOUP,Official Hige Dandism,https://www.youtube.com/watch?v=goEsmKAkOAQ
9900510,Subtitle,Official Hige Dandism,https://www.youtube.com/watch?v=Ymti_mrCocM
9900511,TATTOO,Official Hige Dandism,https://www.youtube.com/watch?v=6ZyJc_PpjdU
9900512,White Noise,Official Hige Dandism,https://www.youtube.com/watch?v=tzhkQChgoVs
9900513,Silhouette Romance,Ohashi Junko,https://www.youtube.com/watch?v=4Slig5B7Nu8
9900514,Anatadake mitsumeteru,Ohguro Maki,https://www.youtube.com/watch?v=ui_682BnR_E
9900515,LA.LA.LA,Ohguro Maki,https://www.youtube.com/watch?v=5oxiovRCChQ
9900516,Sazanka no Yado (Camellia Inn.),Ohkawa Eisaku,https://www.youtube.com/watch?v=G01OXl5jiDI
9900517,Soshite boku wa tohô ni kureru,Ohsawa Yoshiyuki,https://www.youtube.com/watch?v=nlT7DxIFSLw
9900518,TOMORROW,Okamoto Mayo,https://www.youtube.com/watch?v=Vb8USjXWeT0
9900519,Yume wo Akiramenaide,Okamura Takako,https://www.youtube.com/watch?v=rm-gzrJ54QY
9900520,Kawaranaimono,Oku Hanako,https://www.youtube.com/watch?v=8aUTFJiLTVo
9900521,Iku Oku Konen (Billions of light years),omoinotake,https://www.youtube.com/watch?v=U7XQsIH0rdY
9900522,The Beginning,ONE OK ROCK,https://www.youtube.com/watch?v=Eg_ad_Cd1IA
9900523,Wherever you are,ONE OK ROCK,https://www.youtube.com/watch?v=kWNaOoYCWZA
9900524,Sailor Fuku wo Nugasanaide,Onyanko Club,https://www.youtube.com/watch?v=cmCYqdtrSVs
9900525,Planetarium,Ootsuka Ai,https://www.youtube.com/watch?v=xL7TFFtL4Is
9900526,Ikenai Taiyou,ORANGE RANGE,https://www.youtube.com/watch?v=-UY6-Meo_i8
